GEOID10,GEOID20,WEIGHT,PAREA
40130101021209,40130101021149,1,1
40130101021210,40130101021064,1,1
40130101021210,40130101021069,0,0
40130101021211,40130101021063,1,1
40130101021212,40130101021149,1,1
40130101021213,40130101021049,1,1
40130101021214,40130101021049,1,1
40130101021215,40130101021049,1,1
40130101021216,40130101021070,0.498672384,0.498672384
40130101021216,40130101021256,0.496495748,0.496495748
40130101021216,40130101021264,0.004831868,0.004831868
40130101021217,40130101021049,1,1
40130101021218,40130101021049,1,1
40130101021219,40130101021256,1,1
40130101021220,40130101021160,0,0.004386347
40130101021220,40130101021255,1,0.995613653
40130101021221,40130101021150,1,1
40130101021222,40130101021150,1,1
40130101021223,40130101021150,1,1
40130101021224,40130101021150,1,1
40130101021225,40130101021150,1,1
40130101021226,40130101021151,1,1
40130101021227,40130101021155,1,1
40130101021228,40130101021167,1,1
40130101021229,40130101021150,1,1
40130101021230,40130101021150,1,1
40130101021231,40130101021150,1,1
40130101021232,40130101021150,1,1
40130101021233,40130101021150,1,1
40130101021234,40130101021150,1,1
40130101021235,40130101021150,0,0.745446059
40130101021235,40130101021152,0,0.012003261
40130101021235,40130101021159,1,0.167635764
40130101021235,40130101021161,0,0.074914916
40130101021236,40130101021150,1,1
40130101021237,40130101021156,1,1
40130101021238,40130101021154,1,1
40130101021239,40130101021150,1,1
40130101021240,40130101021150,1,1
40130101021241,40130101021166,1,1
40130101021242,40130101021158,1,1
40130101021243,40130101021150,1,1
40130101021244,40130101021162,1,1
40130101021245,40130101021157,1,1
40130101021246,40130101021163,1,1
40130101021247,40130101021167,1,1
40130101021248,40130101021150,1,1
40130101021249,40130101021055,0.736950798,0.736950798
40130101021249,40130101021056,0.263049202,0.263049202
40130101021250,40130101021049,0.607248937,0.994315147
40130101021250,40130101021052,0,0.000680315
40130101021250,40130101021059,0,0.000701457
40130101021250,40130101021062,0,0.000551514
40130101021250,40130101021066,0,0.000346657
40130101021250,40130101021177,0.392751063,0.00340491
40130101021251,40130101021056,1,1
40130101021252,40130101021049,1,1
40130101021253,40130101021049,1,0.995569063
40130101021253,40130101021054,0,0.000193545
40130101021253,40130101021061,0,0.004237393
40130101021254,40130101021049,1,1
40130101021255,40130101021054,1,1
40130101021256,40130101021049,1,1
40130101021257,40130101021049,1,1
40130101021258,40130101021058,0.263284278,0.263284278
40130101021258,40130101021061,0.736715722,0.736715722
40130101021259,40130101021051,1,1
40130101021260,40130101021056,1,1
40130101021261,40130101021068,0.854290014,0.854290014
40130101021261,40130101021197,0.073858688,0.073858688
40130101021261,40130101021198,0.071851298,0.071851298
40130101021262,40130101021067,1,1
40130101021263,40130101021051,1,1
40130101021264,40130101021050,0.990864882,0.990864882
40130101021264,40130101021071,0.009135118,0.009135118
40130101021265,40130101021064,0.236074357,0.236074357
40130101021265,40130101021071,0.763925643,0.763925643
40130101021266,40130101021071,1,1
40130101021267,40130101021071,1,1
40130101021268,40130101021064,1,1
40130101021269,40130101021064,1,1
40130101021270,40130101021064,1,1
40130101021271,40130101021073,1,0.080907678
40130101021271,40130101021084,0,0.020494437
40130101021271,40130101021141,0,0.898597886
40130101021272,40130101021075,1,1
40130101021273,40130101021064,1,1
40130101021274,40130101021141,1,1
40130101021275,40130101021072,0.109341578,0.109341578
40130101021275,40130101021083,0.306286455,0.306286455
40130101021275,40130101021143,0.535609107,0.535609107
40130101021275,40130101021147,0.048762859,0.048762859
40130101021276,40130101021146,1,1
40130101021277,40130101042003,1,1
40130101021278,40130101021145,1,1
40130101021279,40130101021148,1,1
40130101021280,40130101021144,1,1
40130101021281,40130101021144,1,1
40130101021282,40130101021084,1,1
40130101021283,40130101021169,1,1
40130101021284,40130101021150,1,1
40130101021285,40130101021149,1,1
40130101021286,40130101021150,1,1
40130101021287,40130101021060,0.381832029,0.381832029
40130101021287,40130101021153,0.618167971,0.618167971
40130101021288,40130101021149,1,1
40130101021289,40130101021065,1,1
40130101021290,40130101021065,0.194712225,0.194712225
40130101021290,40130101021280,0.805287775,0.805287775
40130101021291,40130101021263,1,1
40130101021292,40130101021160,1,1
40130101021293,40130101021160,1,1
40130101021294,40130101021257,1,1
40130101021295,40130101021258,1,1
40130101021296,40130101021259,0.815978118,0.815978118
40130101021296,40130101021260,0.184021882,0.184021882
40130101021297,40130101021259,1,1
40130101021298,40130101021166,1,1
40130101021299,40130101021166,1,1
40130101021300,40130101021150,1,1
40130101021301,40130101021164,0.999991708,0.999991708
40130101021301,40130101021215,8.29E-06,8.29E-06
40130101021302,40130101021164,1,1
40130101021303,40130101021215,1,1
40130101021304,40130101021226,1,1
40130101021305,40130101021164,1,1
40130101021306,40130101021165,1,1
40130101021307,40130101021264,1,1
40130101021308,40130101021193,1,1
40130101021309,40130101021194,1,1
40130101021310,40130101021194,1,1
40130101021311,40130101021193,1,1
40130101021312,40130101021193,1,1
40130101021313,40130101021194,1,1
40130101021314,40130101021195,0.317157609,0.317157609
40130101021314,40130101021201,0.078162126,0.078162126
40130101021314,40130101021207,0.103537217,0.103537217
40130101021314,40130101021208,0.501143048,0.501143048
40130101021315,40130101021211,1,1
40130101021316,40130101021196,0.882738838,0.882738838
40130101021316,40130101021199,0.117261162,0.117261162
40130101021317,40130101021210,1,1
40130101021318,40130101021206,1,1
40130101021319,40130101021202,0.041730914,0.041730914
40130101021319,40130101021203,0.844201777,0.844201777
40130101021319,40130101021204,0.046007203,0.046007203
40130101021319,40130101021205,0.068060105,0.068060105
40130101021320,40130101021209,1,1
40130101021321,40130101021200,1,1
40130101021322,40130101021219,1,1
40130101021323,40130101021212,0.856242154,0.714678488
40130101021323,40130101021218,0.143757846,0.285321512
40130101021324,40130101021212,1,1
40130101021325,40130101021219,1,1
40130101021326,40130101021174,0.379852516,0.348421572
40130101021326,40130101021175,0.620147484,0.651578428
40130101021327,40130101021174,1,1
40130101021328,40130101021176,1,1
40130101021329,40130101021176,1,1
40130101021330,40130101021170,1,1
40130101021331,40130101021171,1,1
40130101021332,40130101021053,0.250715339,0.250715339
40130101021332,40130101021054,0.749284661,0.749284661
40130101021333,40130101021192,0.828288867,0.828288867
40130101021333,40130101021214,0.171711133,0.171711133
40130101021334,40130101021192,0.457405761,0.457405761
40130101021334,40130101021214,0.542594239,0.542594239
40130101021335,40130101021215,1,1
40130101021336,40130101021215,1,1
40130101021337,40130101021217,1,1
40130101021338,40130101021217,1,1
40130101021339,40130101021215,1,1
40130101021340,40130101021215,0.610100215,0.610100215
40130101021340,40130101021216,0.389899785,0.389899785
40130101021341,40130101021221,0.205302371,0.205302371
40130101021341,40130101021222,0.000933198,0.000933198
40130101021341,40130101021226,0.793764431,0.793764431
40130101021342,40130101021227,1,1
40130101021343,40130101021227,1,1
40130101021344,40130101021221,1,1
40130101021345,40130101021221,1,1
40130101021346,40130101021250,1,1
40130101021347,40130101021227,1,1
40130101021348,40130101021226,1,1
40130101021349,40130101021227,1,1
40130101021350,40130101021249,1,1
40130101021351,40130101021249,1,1
40130101021352,40130101021227,1,1
40130101021353,40130101021250,1,1
40130101021354,40130101021227,1,1
40130101021355,40130101021224,1,1
40130101021356,40130101021249,1,1
40130101021357,40130101021221,0.10005577,0.10005577
40130101021357,40130101021226,0.89994423,0.89994423
40130101021358,40130101021249,0.073934042,0.073934042
40130101021358,40130101021250,0.926065958,0.926065958
40130101021359,40130101021221,0.480872497,0.480872497
40130101021359,40130101021223,0.249119244,0.249119244
40130101021359,40130101021281,0.270008259,0.270008259
40130101021360,40130101021249,1,1
40130101021361,40130101021249,1,1
40130101021362,40130101021227,1,1
40130101021363,40130101021227,1,1
40130101021364,40130101021227,1,1
40130101021365,40130101021227,1,1
40130101021366,40130101021227,1,1
40130101021367,40130101021227,1,1
40130101021368,40130101021249,1,1
40130101021369,40130101021227,1,1
40130101021370,40130101021249,1,1
40130101021371,40130101021250,1,1
40130101021372,40130101021220,0.150097813,0.150097813
40130101021372,40130101021281,0.849902187,0.849902187
40130101021373,40130101021227,1,1
40130101021374,40130101021164,1,1
40130101021375,40130101021221,0,0.000767732
40130101021375,40130101021245,0.473267039,0.980439478
40130101021375,40130101021254,0.512690582,0.018782048
40130101021375,40210003071007,0.012193871,9.05E-06
40130101021375,40210003071008,0.001848508,1.69E-06
40130101021376,40130101021250,1,1
40130101021377,40130101021245,1,1
40130101021378,40130101021245,1,1
40130101021379,40130101021181,1,1
40130101021380,40130101021247,1,1
40130101021381,40130101021235,1,1
40130101021382,40130101021245,1,1
40130101021383,40130101021245,1,1
40130101021384,40130101021248,1,1
40130101021385,40130101021249,1,1
40130101021386,40130101021235,1,1
40130101021387,40130101021249,1,1
40130101021388,40130101021245,1,1
40130101021389,40130101021250,1,1
40130101021390,40130101021249,1,1
40130101021391,40130101021249,1,1
40130101021392,40130101021249,1,1
40130101021393,40130101021245,1,1
40130101021394,40130101021235,1,1
40130101021395,40130101021245,1,1
40130101021396,40130101021245,1,1
40130101021397,40130101021248,1,1
40130101021398,40130101021245,1,1
40130101021399,40130101021249,1,1
40130101021400,40130101021250,1,1
40130101021401,40130101021245,1,1
40130101021402,40130101021235,1,1
40130101021403,40130101021245,1,1
40130101021404,40130101021178,1,1
40130101021405,40130101021184,1,1
40130101021406,40130101021183,1,1
40130101021407,40130101021180,1,1
40130101021408,40130101021265,1,1
40130101021409,40130101021190,0.542659585,0.542659585
40130101021409,40130101021191,0,0
40130101021409,40130101021213,0.457340415,0.457340415
40130101021410,40130101021250,1,1
40130101021411,40130101021249,1,1
40130101021412,40130101021178,1,1
40130101021413,40130101021179,0.300437444,0.300437444
40130101021413,40130101021185,0.699562556,0.699562556
40130101021414,40130101021179,1,1
40130101021415,40130101021182,0.468673496,0.468673496
40130101021415,40130101021187,0.531326504,0.531326504
40130101021416,40130101021172,1,1
40130101021417,40130101021292,1,1
40130101021418,40130101021253,1,1
40130101021419,40130101021253,1,1
40130101021420,40130101021186,0,0.632727067
40130101021420,40130101021189,1,0.367272933
40130101021421,40130101021250,1,1
40130101021422,40130101021250,1,1
40130101021423,40130101021250,1,1
40130101021424,40130101021250,1,1
40130101021425,40130101021250,1,1
40130101021426,40130101021237,0.998013329,0.998013329
40130101021426,40130101021251,0.001986671,0.001986671
40130101021427,40130101021250,1,1
40130101021428,40130101021237,1,1
40130101021429,40130101021250,1,1
40130101021430,40130101021237,1,1
40130101021431,40130101021234,1,1
40130101021432,40130101021237,1,1
40130101021433,40130101021250,1,1
40130101021434,40130101021235,1,1
40130101021435,40130101021250,1,1
40130101021436,40130101021237,1,1
40130101021437,40130101021237,1,1
40130101021438,40130101021235,1,1
40130101021439,40130101021250,1,1
40130101021440,40130101021250,1,1
40130101021441,40130101021250,1,1
40130101021442,40130101021227,2.39E-06,2.39E-06
40130101021442,40130101021234,0.999997612,0.999997612
40130101021443,40130101021285,1,1
40130101021444,40130101021227,1,1
40130101021445,40130101021285,1,1
40130101021446,40130101021227,1,1
40130101021447,40130101021234,1,1
40130101021448,40130101021227,1,1
40130101021449,40130101021227,1,1
40130101021450,40130101021227,1,1
40130101021451,40130101021227,1,1
40130101021452,40130101021234,1,1
40130101021453,40130101021227,1,1
40130101021454,40130101021227,1,1
40130101021455,40130101021234,1,1
40130101021456,40130101021227,1,1
40130101021457,40130101021227,1,1
40130101021458,40130101021285,1,1
40130101021459,40130101021239,1,1
40130101021460,40130101021235,1,1
40130101021461,40130101021230,0.100885726,0.100885726
40130101021461,40130101021231,0.395198193,0.395198193
40130101021461,40130101021238,0.469204951,0.469204951
40130101021461,40130101021241,0.034711129,0.034711129
40130101021462,40130101021234,0,0.01545769
40130101021462,40130101021240,1,0.98454231
40130101021463,40130101021236,1,1
40130101021464,40130101021244,1,1
40130101021465,40130101021238,0.813888871,0.813888871
40130101021465,40130101021242,0.186111129,0.186111129
40130101021466,40130101021244,1,1
40130101021467,40130101021235,1,1
40130101021468,40130101021241,1,1
40130101021469,40130101021241,1,1
40130101021470,40130101021235,1,1
40130101021471,40130101021243,1,1
40130101021472,40130101021252,1,1
40130101021473,40130101021244,1,1
40130101021474,40130101021241,1,1
40130101021475,40130101021235,1,1
40130101021476,40130101021235,1,1
40130101021477,40130101021235,1,1
40130101021478,40130101021233,1,1
40130101021479,40130101021233,1,1
40130101021480,40130101021233,1,1
40130101021481,40130101021233,1,1
40130101021482,40130101021232,1,1
40130101021483,40130101021246,1,1
40130101021484,40130101021235,1,1
40130101021485,40130101021235,1,1
40130101021486,40130101021245,1,1
40130101021487,40130101021245,1,1
40130101021488,40130101021245,1,1
40130101021489,40130101021245,1,1
40130101021490,40130101021234,1,1
