geoid,aland20,awater20,lat20,lon20,name,land_acre
40136152012009.0,747976,0,33.6567196,-111.9627445,Desert View,184.8286095
40136166004003.0,42992,0,33.6610231,-112.0904518,Deer Valley,10.62353816
40131046001013.0,41901,0,33.5814317,-112.0810166,North Mountain,10.35394661
40131036072018.0,13105,0,33.6125129,-112.0429082,Paradise Valley,3.238311025
40131125141062.0,3571,0,33.4122486,-112.1727061,Estrella,0.882411955
40131075003003.0,20400,0,33.5161146,-112.0791595,Alhambra,5.040942
40131167142009.0,202945,0,33.2918653,-112.0167128,Ahwatukee Foothills,50.14872423
40131076021010.0,16431,0,33.52101,-112.0509881,Camelback East,4.060182255
40131061003002.0,37317,0,33.5449581,-112.0944343,Alhambra,9.221217285
40131162022017.0,19613,0,33.3883895,-111.9855911,South Mountain,4.846470365
40131042253003.0,3444,0,33.6380086,-112.1690628,Deer Valley,0.85102962
40136129002009.0,17963,0,33.7520341,-111.9731742,Desert View,4.438747115
40131032051001.0,80505,0,33.610661,-111.9670498,Paradise Valley,19.89318803
40131167101008.0,285422,0,33.3284798,-112.0088358,Ahwatukee Foothills,70.52920331
40131096023001.0,11618,0,33.499577,-112.2170643,Maryvale,2.87086589
40131125141021.0,918984,0,33.4119485,-112.1381049,Estrella,227.0855413
40131037011009.0,27692,0,33.5985173,-112.0424361,Paradise Valley,6.84283166
40131166063010.0,42419,0,33.3821135,-112.1399147,Laveen,10.481947
40131166054014.0,13214,0,33.386738,-112.1623046,Laveen,3.26524547
40131032072013.0,53428,0,33.6022182,-111.9391627,Paradise Valley,13.20232594
40131094022007.0,26382,0,33.5046948,-112.184937,Maryvale,6.51912411
40131162041016.0,51909,0,33.3938731,-111.9944957,South Mountain,12.82697345
40131096041019.0,33178,0,33.5010291,-112.2042572,Maryvale,8.19844969
40131152001027.0,51824,0,33.4172828,-111.9983518,South Mountain,12.80596952
40131070011018.0,31810,0,33.525805,-112.145089,Alhambra,7.86041005
40131065012012.0,95215,0,33.5258023,-112.0635146,Camelback East,23.52810258
40131166141002.0,99254,0,33.3834102,-112.0856027,South Mountain,24.52615967
40131071012009.0,13276,0,33.5215078,-112.1368473,Alhambra,3.28056598
40136125003004.0,65165,0,33.7922051,-111.9859519,Desert View,16.10259733
40131042022004.0,66975,0,33.6233675,-112.1458422,Deer Valley,16.54985738
40131167102001.0,25235,0,33.3402305,-112.0026102,Ahwatukee Foothills,6.235694675
40130822122024.0,148921,0,33.4077026,-112.277443,Estrella,36.79912371
40131118002023.0,20575,0,33.4662722,-112.0792585,Encanto,5.084185375
40131081001026.0,22513,0,33.4985587,-111.9772544,Camelback East,5.563074865
40131097031009.0,20832,0,33.4810986,-112.2124809,Maryvale,5.14769136
40130820162031.0,42173,0,33.4870843,-112.2553061,Maryvale,10.42115917
40136119001025.0,2195,0,33.7128307,-112.1200599,Deer Valley,0.542395475
40131163003003.0,31447,0,33.3834628,-112.0457045,South Mountain,7.770710935
40130820092006.0,53761,0,33.4823476,-112.25135,Maryvale,13.28461191
40131118003021.0,19991,0,33.4753453,-112.0793217,Encanto,4.939876055
40131125041001.0,17476,0,33.4782637,-112.1890611,Maryvale,4.31840698
40131167193008.0,38067,0,33.3179246,-111.9849647,Ahwatukee Foothills,9.406546035
40131117002028.0,20688,0,33.4662096,-112.048748,Encanto,5.11210824
40136116001001.0,35805,0,33.7198223,-112.1473807,Deer Valley,8.847594525
40131042191017.0,21668,0,33.5985149,-112.1569877,North Mountain,5.35427114
40131101002003.0,13514,0,33.482963,-112.1368378,Maryvale,3.33937697
40136118001016.0,13599,0,33.7016399,-112.1519502,Deer Valley,3.360380895
40136128001012.0,16837,0,33.7439537,-111.9862922,Desert View,4.160506885
40131042122024.0,8893,0,33.6002562,-112.1378539,North Mountain,2.197504765
40131041004012.0,30545,0,33.6218744,-112.1318386,North Mountain,7.547822225
40131143022018.0,22648,0,33.4393341,-112.0902176,Central City,5.59643404
40136186001003.0,25996,0,33.6519429,-112.105972,Deer Valley,6.42374158
40131096013013.0,19945,0,33.498198,-112.231023,Maryvale,4.928509225
40131076013011.0,16213,0,33.5146533,-112.0595297,Camelback East,4.006313365
40131125071009.0,5763,0,33.4651899,-112.1743856,Maryvale,1.424066115
40131048025000.0,169908,0,33.5845695,-112.0151508,Paradise Valley,41.98511634
